Ticker;Rentabilidad Anual;Riesgo;MSFT;NVDA
2020-12-16 00:00:00;-0,000547394;0,023961224;0,024050748;-0,008832124
2020-12-17 00:00:00;0,006963301;-0,001505747;0,000638615;0,007456985
2020-12-18 00:00:00;-0,015850714;-0,010639394;-0,003782871;-0,005190501
2020-12-21 00:00:00;0,012395358;0,001414905;0,018298998;0,004539406
2020-12-22 00:00:00;0,028464392;0,000106035;0,006065067;-0,004050383
2020-12-23 00:00:00;-0,006975726;-0,006627122;-0,013039111;-0,020258573
2020-12-24 00:00:00;0,00771208;-0,003949416;0,007827368;-0,001191352
2020-12-28 00:00:00;0,035765641;0,035071133;0,009921481;-0,007215079
2020-12-29 00:00:00;-0,013314718;0,011583625;-0,003600815;0,003352544
2020-12-30 00:00:00;-0,008526782;-0,010882061;-0,011019348;0,015645243
2020-12-31 00:00:00;-0,007702756;-0,008801371;0,003338279;-0,006903279
2021-01-04 00:00:00;-0,024719226;-0,021584741;-0,021266251;0,004481088
2021-01-05 00:00:00;0,012363674;0,010004358;0,000964735;0,022209801
2021-01-06 00:00:00;-0,033661273;-0,024896614;-0,025929279;-0,058952725
2021-01-07 00:00:00;0,034122801;0,007577128;0,028457021;0,057830129
2021-01-08 00:00:00;0,008631529;0,006495514;0,006092633;-0,00503992
2021-01-11 00:00:00;-0,023248943;-0,021519462;-0,009698431;0,025966715
2021-01-12 00:00:00;-0,00139532;0,002125797;-0,011770705;-0,010039352
2021-01-13 00:00:00;0,016226495;0,014438407;0,006560358;0,003485404
2021-01-14 00:00:00;-0,015127008;-0,012135545;-0,015346465;-0,024498053
2021-01-15 00:00:00;-0,013730592;-0,0074246;-0,001736771;-0,025813835
2021-01-19 00:00:00;0,005427122;0,005318518;0,017822923;0,01288955
2021-01-20 00:00:00;0,032855949;0,045700485;0,036499552;0,02614141
2021-01-21 00:00:00;0,036658358;0,013363422;0,002808129;0,037539963
2021-01-22 00:00:00;0,0160735;-0,004463313;0,004356244;-0,0111773
2021-01-25 00:00:00;0,027684159;0,000537635;0,015844069;-0,004320697
2021-01-26 00:00:00;0,001679076;0,009754137;0,012199074;-0,015966878
2021-01-27 00:00:00;-0,007683421;-0,028125812;0,002453393;-0,038518208
2021-01-28 00:00:00;-0,034985217;0,001559119;0,025890818;0,010315161
2021-01-29 00:00:00;-0,037420505;-0,009704655;-0,029171657;-0,004693149
2021-02-01 00:00:00;0,016519589;0,042629903;0,033152125;0,019034433
2021-02-02 00:00:00;0,006337112;0,011104215;-0,000584133;0,02415564
2021-02-03 00:00:00;-0,00777873;-0,019961566;0,014571448;-0,001936132
2021-02-04 00:00:00;0,025757852;0,005575845;-0,004073973;0,009884919
2021-02-05 00:00:00;-0,003097946;0,006349415;0,000784955;-0,005360868
2021-02-08 00:00:00;0,001096932;-0,008713781;0,001114682;0,062375813
2021-02-09 00:00:00;-0,006573808;-0,005398853;0,005361668;-0,012154457
2021-02-10 00:00:00;-0,004558342;-0,005573405;-0,003897161;0,035125161
2021-02-11 00:00:00;-0,00192038;-0,007439274;0,006877434;0,032951206
2021-02-12 00:00:00;0,001776239;0,004775969;0,002045152;-0,018982667
2021-02-16 00:00:00;-0,016104335;-0,002672619;-0,005265507;0,024663674
2021-02-17 00:00:00;-0,017643959;0,012141589;0,004359577;-0,027674052
2021-02-18 00:00:00;-0,008636323;0,005920814;-0,001678859;-0,005165732
2021-02-19 00:00:00;0,001233559;-0,023535056;-0,011567305;0,006575023
2021-02-22 00:00:00;-0,029799078;-0,02128061;-0,026808338;-0,038237416
2021-02-23 00:00:00;-0,001111208;0,00432606;-0,005287706;-0,014889538
2021-02-24 00:00:00;-0,00405203;-0,010946969;0,005487222;0,025244046
2021-02-25 00:00:00;-0,034782813;-0,032400387;-0,023704979;-0,082177995
2021-02-26 00:00:00;0,002231692;0,011700388;0,014804294;0,030584353
2021-03-01 00:00:00;0,053851258;0,017203798;0,019622889;0,009278226
2021-03-02 00:00:00;-0,020893537;-0,016404262;-0,012956944;-0,031462744
2021-03-03 00:00:00;-0,024456591;-0,028931705;-0,026980792;-0,044867083
2021-03-04 00:00:00;-0,015812034;-0,009128158;-0,003647227;-0,033932716
2021-03-05 00:00:00;0,010738604;0,007687482;0,021479117;0,007376408
2021-03-08 00:00:00;-0,041673659;-0,016167464;-0,018177852;-0,069674615
2021-03-09 00:00:00;0,040649659;0,037568374;0,02810149;0,080333331
2021-03-10 00:00:00;-0,00916673;-0,001701017;-0,005817523;-0,004153205
2021-03-11 00:00:00;0,016502873;0,01829843;0,020265211;0,042126928
2021-03-12 00:00:00;-0,007625463;-0,007740273;-0,005819814;-0,010582234
2021-03-15 00:00:00;0,024456793;-0,002527944;-0,003987086;0,026077069
2021-03-16 00:00:00;0,012742916;0,00330341;0,01235052;0,007580785
2021-03-17 00:00:00;-0,006450567;0,014188849;-0,002818603;0,003761947
2021-03-18 00:00:00;-0,033905176;-0,034358784;-0,026662255;-0,046378556
2021-03-19 00:00:00;-0,004480287;0,01551191;-0,001603508;0,00968748
2021-03-22 00:00:00;0,028335795;0,011678212;0,024484213;0,026506933
2021-03-23 00:00:00;-0,006888528;0,008560288;0,006737631;-0,008759192
2021-03-24 00:00:00;-0,019993865;-0,016073304;-0,008923139;-0,03272576
2021-03-25 00:00:00;0,004163805;-0,013219634;-0,013250904;-0,008522501
2021-03-26 00:00:00;0,005141223;0,001894112;0,017818845;0,024251709
2021-03-29 00:00:00;0,001485202;0,007765307;-0,005243455;0,008489559
2021-03-30 00:00:00;-0,012274642;-0,006645598;-0,014410963;-0,005908252
2021-03-31 00:00:00;0,018765668;0,012696006;0,016907472;0,037019032
2021-04-01 00:00:00;0,006958585;0,021628454;0,027908515;0,03472372
2021-04-05 00:00:00;0,023577398;0,020794046;0,027728719;0,012724609
2021-04-06 00:00:00;0,002462442;-0,00090189;-0,004858184;-0,009008015
2021-04-07 00:00:00;0,013390205;0,017237337;0,008230544;0,020344256
2021-04-08 00:00:00;0,0192337;0,006071243;0,013405246;0,012267013
2021-04-09 00:00:00;0,020251881;0,022095622;0,010266507;0,005797237
2021-04-12 00:00:00;-0,013232843;0,002132122;0,000234762;0,056180739
2021-04-13 00:00:00;0,024306313;0,006098748;0,010081452;0,030935459
2021-04-14 00:00:00;-0,017853477;-0,019705918;-0,011218979;-0,025670416
2021-04-15 00:00:00;0,01870795;0,01382841;0,015297833;0,056310159
2021-04-16 00:00:00;-0,002527902;0,006022342;0,004778436;-0,013927169
2021-04-19 00:00:00;0,005068499;-0,00806901;-0,00767038;-0,034611366
2021-04-20 00:00:00;-0,012830102;-0,011067567;-0,001855274;-0,01240096
2021-04-21 00:00:00;0,002930088;0,00819567;0,008983103;0,012474183
2021-04-22 00:00:00;-0,01168517;-0,015758396;-0,013086086;-0,033218087
2021-04-23 00:00:00;0,018038526;0,00962219;0,015476073;0,027945459
2021-04-26 00:00:00;0,002977938;0,02038978;0,001531875;0,01393684
2021-04-27 00:00:00;-0,002449746;0,002472918;0,001605817;-0,006218461
2021-04-28 00:00:00;-0,006027335;0,012017787;-0,028285806;-0,006826292
2021-04-29 00:00:00;-0,000748462;0,003703935;-0,008053045;0,003142023
2021-04-30 00:00:00;-0,015133178;-0,001120636;-0,001306915;-0,020571391
2021-05-03 00:00:00;0,008215204;-0,023340171;-0,001268813;-0,011509245
2021-05-04 00:00:00;-0,035385494;-0,022034541;-0,016159793;-0,032722815
2021-05-05 00:00:00;0,001955508;-0,012479433;-0,005327173;0,007473347
2021-05-06 00:00:00;0,012802528;0,010955402;0,013226807;0,004460903
2021-05-07 00:00:00;0,005327347;-0,004464058;0,010931811;0,019916745
2021-05-10 00:00:00;-0,025804491;-0,030720526;-0,020914211;-0,036895066
2021-05-11 00:00:00;-0,007410455;0,010474817;-0,003843398;0,002838997
2021-05-12 00:00:00;-0,024938337;-0,022323797;-0,029362794;-0,03828769
2021-05-13 00:00:00;0,01791982;0,003023544;0,016862015;-0,006777429
2021-05-14 00:00:00;0,019844606;0,019430851;0,021067362;0,042278509
2021-05-17 00:00:00;-0,009258596;0,014735154;-0,011968832;-0,005441047
2021-05-18 00:00:00;-0,011245557;-0,011653059;-0,008564841;-0,010571493
2021-05-19 00:00:00;-0,001281536;-0,000148515;0,002473904;0,003567484
2021-05-20 00:00:00;0,021011967;0,00491371;0,013820458;0,038870905
2021-05-21 00:00:00;-0,014766991;-0,013732854;-0,00531483;0,025953894
2021-05-24 00:00:00;0,013314218;0,013084215;0,022882068;0,041372742
2021-05-25 00:00:00;-0,001573592;0,004332851;0,003748241;0,002289884
2021-05-26 00:00:00;-0,000394064;0,001874756;-0,000913665;0,003339055
2021-05-27 00:00:00;-0,012376982;-0,010734558;-0,00866831;-0,013503049
2021-05-28 00:00:00;-0,005347959;-0,002179429;0,00148403;0,048844111
2021-06-01 00:00:00;-0,002648157;-0,001371415;-0,009131823;0,001231375
2021-06-02 00:00:00;0,006276157;0,004765963;-0,000404045;0,031587103
2021-06-03 00:00:00;-0,012154273;-0,014526941;-0,006429467;0,011413046
2021-06-04 00:00:00;0,019022351;0,006027658;0,020674715;0,035858484
2021-06-07 00:00:00;7,93954E-05;-0,002560693;0,012042015;0,002318094
